establecimiento,establishment,2281
gris,gray; gloomy,2282
matiz,shade; tint; nuance,2283
impresionar,to impress,2284
meta,goal; aim; purpose,2285
comportar,to behave,2286
básico,basic; essential,2287
comodidad,comfort; convenience,2288
pariente,relative,2289
abandonado,abandoned,2290
distribución,distribution,2291
invitación,invitation,2292
destrucción,destruction,2293
indígena,indigenous; native,2294
moreno,dark; brown,2295
alegre,happy; lively; cheerful,2296
opción,option; choice,2297
extenso,extensive; large,2298
ruso,Russian,2299
tarjeta,card,2300
fase,phase; stage,2301
veinticinco,twenty-five,2302
tropa,troops; forces,2303
remoto,remote; far-off,2304
socio,member; partner,2305
comunista,communist,2306
abundante,abundant; plentiful,2307
dibujar,to draw; sketch,2308
guía,guide; leader,2309
judío,Jewish,2310
impresionante,impressive; astonishing,2311
hielo,ice,2312
gobernar,to govern,2313
occidental,occidental; western,2314
deshacer,to undo; destroy; take apart,2315
primavera,spring; spring-like,2316
mutuo,mutual,2317
simpatía,sympathy; affinity,2318
reconstruir,to reconstruct,2319
centímetro,centimeter,2320
pantalla,screen; monitor,2321
toro,bull,2322
denunciar,to denounce,2323
cultivo,cultivation; crop,2324
horror,horror; atrocity,2325
bienestar,wellbeing; welfare,2326
paciencia,patience,2327
ay,oh no! oh my!,2328
romántico,romantic,2329
convicción,conviction,2330
plenamente,fully,2331
uniforme,uniform,2332
media,average; a m.: halfways,2333
doscientos,two hundred,2334
garantizar,to guarantee,2335
compañera,female companion,2336
pintado,painted,2337
combinar,to combine,2338
junio,June,2339
drama,drama,2340
distante,distant; far; remote,2341
sencillamente,simply,2342
equivocado,mistaken; wrong,2343
episodio,episode; incident,2344
divertir,to amuse; entertain,2345
afirmación,statement; assertion,2346
conquistar,to conquer; win (over),2347
bar,(snack) bar; café,2348
fantástico,fantastic; unreal,2349
liberación,liberation,2350
actualmente,now; at present,2351
envolver,to wrap,2352
estancia,stay; stance; ranch,2353
emprender,to undertake; embark on,2354
anticipar,to anticipate; advance,2355
humilde,humble; modest,2356
variedad,variety,2357
desarrollado,developed; grown,2358
capitán,captain; chief,2359
droga,drug,2360
específico,specific,2361
taller,workshop; shop,2362
desorden,disorder; mess,2363
quebrar,to break; bend; weaken,2364
encerrado,locked (up),2365
esclavo,slave,2366
injusto,unfair; unjust,2367
sucesivo,successive; following,2368
sumamente,extremely; highly,2369
feo,ugly; nasty; rude,2370
equilibrar,to balance,2371
asomar,to appear; show; stick (out),2372
optar,to choose; opt for,2373
manejo,handling; management,2374
lágrima,tear; teardrop,2375
colaboración,collaboration,2376
orgulloso,proud; arrogant,2377
ángulo,angle,2378
impacto,impact,2379
urgencia,urgency,2380
excepcional,exceptional; unusual,2381
creador,creator,2382
luna,moon,2383
instalación,installation; facilities,2384
homenaje,homage; tribute,2385
ruina,ruin; collapse,2386
generoso,generous,2387
académico,academic,2388
azar,random; chance; hazard,2389
estallar,to break out; explode; start,2390
copiar,to copy,2391
inaugurar,to inaugurate; start,2392
apretar,to squeeze; tighten; compress,2393
razonable,reasonable,2394
ola,wave; billow,2395
oreja,ear,2396
abuela,grandmother,2397
amable,kind; nice; friendly,2398
doña,courtesy title (f); Mrs.,2399
rígido,rigid; stiff; firm,2400
arco,arch; arc; bow,2401
oriente,East,2402
rumbo,direction; course; bearing,2403
ejecución,performance; execution,2404
mentir,to (tell a) lie,2405
ordenado,organized; clean,2406
contratar,to hire; contract,2407
caos,chaos,2408
colonia,colony; cologne,2409
alcohol,alcohol,2410
apropiado,appropriate,2411
nieve,snow,2412
multitud,multitude,2413
ganado,livestock; cattle,2414
pez,(alive) fish,2415
líder,leader,2416
resuelto,resolved; determined,2417
club,club; society,2418
posteriormente,afterwards,2419
desierto,desert,2420
escritura,writing; scripture,2421
árabe,Arab,2422
danza,dance,2423
concierto,concert; concerto,2424
partidario,supporter; partisan,2425
templo,temple; church,2426
líquido,liquid,2427
debilidad,weakness,2428
ambición,ambition,2429
locura,madness; insanity,2430
comerciante,merchant; businessman,2431
camisa,shirt,2432
pluma,pen; feather,2433
pelota,ball,2434
pasaje,fare; passage; lane,2435
limpieza,cleanliness; purity,2436
admiración,admiration,2437
fantasma,ghost; phantom,2438
transformación,transformation,2439
caza,hunting (game),2440
retener,to keep; retain,2441
cruel,cruel; harsh,2442
prender,to turn on; apprehend,2443
almacén,warehouse; store,2444
expectativa,expectation; hope; prospect,2445
ruptura,break-up; rupture,2446
inversión,investment; outlay,2447
visible,visible,2448
herida,wound; injury,2449
hipótesis,hypothesis,2450
formular,to formulate,2451
poquito,little bit,2452
variado,varied; mixed,2453
giro,turn; draft; expression,2454
esquema,outline; diagram; plan,2455
mito,myth,2456
oscuridad,darkness,2457
pensión,boarding house,2458
desaparición,disappearance,2459
repetido,repeated,2460
fumar,to smoke,2461
envuelto,wrapped,2462
especializar,to specialize; major in,2463
últimamente,lately; recently,2464
caracterizar,to characterize; portray,2465
paralelo,parallel,2466
ordinario,vulgar; ordinary,2467
designar,to designate,2468
bloque,block,2469
cierre,zipper; closing,2470
broma,joke,2471
viernes,friday,2472
creciente,growing; increasing,2473
tumba,tomb; grave,2474
competir,to compete,2475
despacho,office; study,2476
viuda,widow,2477
pantalón,pants; trousers,2478
intercambio,exchange; interchange,2479
mancha,stain; spot,2480
retrato,portrait; photograph,2481
lata,(tin) can,2482
combate,combat; battle; fight,2483
instancia,instance,2484
secar,to dry,2485
roca,rock,2486
herramienta,tool,2487
anónimo,anonymous,2488
panorama,panorama; landscape,2489
trágico,tragic,2490
imprimir,to print,2491
camión,truck; van; tanker,2492
olvido,forgetfulness; omission,2493
estrategia,strategy,2494
muchacha,girl,2495
conversar,to converse; talk,2496
propaganda,advertising; propaganda,2497
lamentar,to regret,2498
misa,(religious) mass,2499
alzar,to lift; raise,2500
inicio,beginning; start,2501
fútbol,soccer,2502
esfera,sphere; globe,2503
iluminar,to illuminate; light up,2504
arquitectura,architecture,2505
especialidad,specialty; specialized field,2506
músico,musician,2507
relativamente,relatively,2508
eh,eh,2509
eje,axis; shaft; crux,2510
guiar,to guide; lead; steer,2511
efectuar,to carry out; cause to happen,2512
abandono,abandonment; desertion,2513
museo,museum,2514
propietario,owner,2515
trozo,piece; chunk,2516
riguroso,rigorous; severe,2517
armonía,harmony,2518
pacto,pact; agreement,2519
calentar,to warm; heat,2520
atento,attentive; polite,2521
selección,selection; choice,2522
proseguir,to continue; carry on,2523
incómodo,uncomfortable,2524
protagonista,protagonist; main character,2525
ferrocarril,railway,2526
inocente,innocent; naïve,2527
fatal,fateful; deadly; awful,2528
intimidad,private life; intimacy,2529
enfrente,in front (of),2530
nave,spacecraft; ship,2531
oración,prayer,2532
cansancio,tiredness; weariness,2533
noble,noble,2534
escondido,hidden,2535
tejido,fabric; tissue,2536
trampa,trick; trap; hacer trampa: to cheat,2537
hondo,deep,2538
descripción,description,2539
pecado,sin,2540
cansar,to tire; annoy,2541
divertido,funny; amusing,2542
injusticia,injustice,2543
heredar,to inherit,2544
librar,to liberate; set free,2545
adiós,goodbye,2546
brillar,to shine; twinkle; be outstanding,2547
rescatar,to rescue; save,2548
tabaco,tobacco; cigarette; cigar,2549
juvenil,young; juvenile,2550
ausente,absent,2551
suceso,event; incident,2552
extrañar,to miss; long for,2553
asustar,to frighten; scare,2554
mediado,mid; middle,2555
antecedente,antecedent,2556
barrera,barrier; obstacle,2557
estético,esthetic,2558
anotar,to annotate; jot; note,2559
tribunal,court,2560
bravo,fierce; angry,2561
invasión,invasion,2562
septiembre,September,2563
dependencia,dependence; dependency,2564
democracia,democracy,2565
sutil,subtle,2566
maduro,mature; ripe,2567
mezclado,mixed,2568
remontar,to go back to (time),2569
limitación,limitation,2570
lindo,pretty; nice; lovely,2571
invitado,guest,2572
pescado,fish,2573
continuamente,continuously,2574
obvio,obvious,2575
estrictamente,strictly,2576
obstáculo,obstacle,2577
aspiración,ambition; aspiration,2578
simpático,nice; likeable; friendly,2579
corredor,broker; corridor; runner,2580
exquisito,exquisite; superb,2581
resumen,summary,2582
basura,garbage; rubbish,2583
escalera,stairs; ladder,2584
gravedad,seriousness; gravity,2585
fundamento,foundation; ground,2586
sustancia,substance; essence,2587
convocar,to convene; summon,2588
harto,fed up with,2589
derrota,defeat; loss,2590
sospecha,suspicion,2591
exagerado,exaggerated,2592
huelga,strike; protest,2593
abuso,abuse; misuse,2594
jueves,thursday,2595
arreglo,arrangement,2596
sal,salt,2597
dosis,dose,2598
acento,accent; stress,2599
aviso,warning,2600
lazo,bow; knot; tie; lasso,2601
conservador,conservative,2602
entorno,environment; surroundings,2603
nieto,grandchild,2604
príncipe,prince,2605
imprescindible,essential; indispensable,2606
mediodía,noon; midday,2607
gota,drop,2608
cajón,drawer,2609
generalizar,to generalize; popularize,2610
señorita,young woman,2611
preferencia,preference,2612
habitar,to inhabit,2613
pozo,well; shaft,2614
rumor,rumor; murmur,2615
armar,to arm; put together,2616
concurso,competition; gathering,2617
tesoro,treasure; thesaurus,2618
presupuesto,budget,2619
rural,rural; country,2620
vigilancia,surveillance; vigilance,2621
supremo,supreme,2622
confuso,confused; mixed up,2623
presa,dam; prisoner (f),2624
estómago,stomach,2625
anular,to annul; cancel,2626
decisivo,decisive; conclusive,2627
bola,ball; sphere,2628
determinación,determination,2629
reforma,reform; improvement,2630
bruto,brutal; coarse; clumsy,2631
verso,verse; poem,2632
requisito,prerequisite; requirement,2633
adolescente,adolescent,2634
sentimental,sentimental,2635
herido,wounded; injured,2636
kilo,kilogram,2637
alargar,to enlarge; elongate,2638
conquista,conquest,2639
luminoso,bright; luminous,2640
particularmente,particularly; personally,2641
filósofo,philosopher,2642
genio,genius; disposition,2643
sucesión,succession; series,2644
componente,component; ingredient,2645
transparente,transparent; clear,2646
sufrimiento,suffering,2647
aparente,apparent,2648
entidad,entity,2649
saludo,greeting,2650
estimular,to stimulate; encourage,2651
certeza,certainty,2652
depósito,deposit; sediment,2653
húmedo,humid; damp,2654
pasillo,hall; corridor,2655
pisar,to step on,2656
solidaridad,solidarity; togetherness,2657
papa,Pope (m); potato (f),2658
geografía,geography,2659
leve,slight; trifling; light,2660
juguete,toy,2661
violar,to violate; trespass; rape,2662
chiste,joke; funny story,2663
aprendizaje,learning; apprenticeship,2664
esposo,husband; spouse,2665
boda,marriage; wedding,2666
realista,realistic,2667
fresco,freshness; coolness,2668
lago,lake,2669
enriquecer,to enrich,2670
prestado,borrowed; lent,2671
orientación,orientation; direction,2672
madurez,maturity; ripeness,2673
municipal,municipal; town,2674
demostración,demonstration,2675
fundamentalmente,fundamentally; basically,2676
alegrar,to be/make happy,2677
transportar,to transport; carry,2678
cumplimiento,fulfillment; compliment,2679
respaldo,support; backing; back,2680
superficial,superficial,2681
dieciocho,eighteen,2682
incendio,fire; conflagration,2683
dorado,golden; gold-plated,2684
triunfar,to triumph,2685
joya,jewel; treasure,2686
favorito,favorite,2687
cementerio,cemetery; graveyard,2688
escolar,school; scholastic,2689
publicación,publication,2690
variación,variation,2691
cálido,warm,2692
inconsciente,unconscious; thoughtless,2693
promoción,promotion,2694
enseguida,immediately; at once,2695
mágico,magic; magical,2696
sentencia,(legal) sentence; judgment,2697
amargo,bitter; sour; painful,2698
resolución,resolution,2699
afortunadamente,luckily; fortunately,2700
coincidencia,coincidence,2701
estímulo,stimulus; encouragement,2702
acoger,to welcome; accept,2703
filosófico,philosophical,2704
sembrar,to sow; plant,2705
acentuar,to accent; stress,2706
anteriormente,previously,2707
marino,marine; naval,2708
barra,bar; rod; rail,2709
entretener,to entertain; amuse,2710
desviar,to deviate; divert; change,2711
retroceder,to go back,2712
culto,cultured; educated,2713
novia,girlfriend; bride,2714
piano,piano,2715
pretensión,pretension; claim,2716
habla,speech; talking,2717
novio,boyfriend; groom,2718
sonreír,to smile,2719
espectador,spectator; onlooker,2720
relatar,to tell; narrate,2721
pensado,thought-out; designed,2722
bota,boot; wineskin,2723
oh,oh,2724
pretexto,pretext; excuse,2725
horrible,horrible,2726
fiebre,fever; excitement,2727
difundir,to spread (out),2728
lucir,to show (off); shine,2729
síntesis,synthesis,2730
este,East,2731
nervio,nerve,2732
científico,scientist,2733
peculiar,peculiar,2734
ejemplar,exemplary; model,2735
grano,grain; kernel,2736
recientemente,recently,2737
reservar,to reserve; book,2738
asistencia,attendance; assistance,2739
sacrificar,to sacrifice,2740
puramente,purely; simply,2741
sonrisa,smile,2742
exagerar,to exaggerate,2743
león,lion,2744
bárbaro,savage; horrible,2745
aceptación,acceptance; approval,2746
labio,lip,2747
visitante,visitor,2748
autónomo,autonomous,2749
sonoro,loud; resounding,2750
traslado,transfer,2751
residir,to reside; live (in),2752
tentación,temptation,2753
porvenir,future; time to come,2754
promover,to promote,2755
atracción,attraction,2756
jurídico,legal; juridical,2757
reparar,to repair; restore,2758
ilustre,renowned; illustrious,2759
corona,crown,2760
administrar,to administer; manage,2761
docena,dozen,2762
ahorrar,to save (money; time),2763
perfección,perfection,2764
humedad,humidity,2765
cosecha,harvest; crop,2766
enterrar,to bury,2767
desesperación,desperation; exasperation,2768
curva,curve,2769
contraer,to contract; shrink; abbreviate,2770
blando,soft; limp; gentle,2771
estable,stable; steady,2772
ciertamente,certainly; indeed,2773
dormido,asleep; sleeping,2774
amo,master; boss (m),2775
reflexionar,to reflect; consider on,2776
humo,smoke,2777
realización,fulfillment; realization,2778
cuartel,quarters; barracks,2779
tránsito,traffic; transit,2780
dieciséis,sixteen,2781
énfasis,emphasis,2782
tímido,timid; shy; half-hearted,2783
empresario,manager; entrepreneur,2784
tuyo,yours (sg/+fam),2785
saco,sack; bag; plunder,2786
vasto,vast; immense; huge,2787
cruz,cross; burden,2788
frustrado,frustrated,2789
pausa,pause,2790
comprometido,committed; engaged,2791
libremente,freely,2792
vicio,vice; bad habit; defect,2793
impuesto,tax,2794
consiguiente,consequent; por consiguiente: ,2795
arquitecto,architect,2796
cruce,crossing; intersection,2797
centrar,to center; focus; base (on),2798
convivencia,coexistence; living together,2799
cable,cable; wiring,2800
aburrido,boring; bored,2801
bondad,goodness; kindness,2802
experimento,experiment,2803
recto,right; straight; honest,2804
crónica,account; chronicle,2805
seguida,en seguida: right away; at once,2806
originar,to give rise (to); cause,2807
socialista,socialist,2808
ahogar,to drown; choke; flood,2809
espléndido,splendid; generous,2810
esforzar,to make an effort; exert oneself,2811
dictadura,dictatorship,2812
eficacia,efficiency; effectiveness,2813
detectar,to detect,2814
vapor,vapor; steam,2815
bebida,drink; beverage,2816
autorizar,to authorize; legalize,2817
charla,talk; chat,2818
gestión,management; step; negotiation,2819
afrontar,to face; confront,2820
existente,existing,2821
cartera,wallet; satchel,2822
inclinado,inclined; slanting,2823
restar,to subtract; minimize,2824
circulación,circulation; traffic,2825
denuncia,accusation,2826
concretar,to materialize; fulfill,2827
picar,to bite; sting; itch,2828
tormenta,storm,2829
metálico,metallic,2830
foco,focus,2831
residencia,residence,2832
espectacular,spectacular,2833
jurar,to swear; take an oath,2834
rezar,to pray; recite,2835
cuero,leather; skin,2836
misterioso,mysterious,2837
hierba,herb; grass; weed,2838
obrero,working class,2839
administrativo,administrative,2840
manzana,apple; (city) block,2841
singular,single; singular,2842
pedazo,piece; bit,2843
sabiduría,wisdom; knowledge,2844
inducir,to lead to,2845
cigarrillo,cigarette,2846
encantar,to be very pleasing to,2847
crudo,raw; crude; natural,2848
agotado,tired; used up; sold out,2849
deportivo,sports; sporty,2850
magnitud,magnitude; extent,2851
químico,chemical,2852
botón,button,2853
teórico,theoretical,2854
igualdad,equality,2855
privar,to deprive (of),2856
deducir,to deduce; infer,2857
redactar,to edit; write; compose,2858
noción,notion; idea,2859
planear,to plan,2860
abrazar,to hug; embrace,2861
tolerar,to tolerate; put up with,2862
semilla,seed,2863
avenida,avenue,2864
descartar,to discard; reject; rule out,2865
diablo,devil,2866
sujetar,to fasten; attach; hold,2867
hueco,hole; cavity,2868
colaborador,collaborator,2869
capricho,caprice; whim,2870
ciudadano,community; citizen,2871
prudente,sensible; prudent,2872
guitarra,guitar,2873
agencia,agency; branch,2874
rabia,rage,2875
telefónico,telephone,2876
monumento,monument,2877
racional,rational,2878
previamente,previously,2879
trazar,to draw; trace,2880
correspondencia,correspondence; connection,2881
barro,clay; mud,2882
fuga,flight; escape,2883
presionar,to press; pressure,2884
identificación,identification,2885
contexto,context,2886
sombrero,hat; sombrero,2887
reiterar,to reiterate; repeat,2888
ayudante,helper; assistant,2889
indiferente,indifferent,2890
maniobra,maneuver; operation,2891
inesperado,unexpected; unforeseen,2892
distraer,to distract,2893
prejuicio,prejudice,2894
tropezar,to trip; stumble,2895
recomendación,recommendation,2896
francamente,frankly; openly,2897
diseñar,to design; develop,2898
proveer,to provide,2899
seleccionar,to select,2900
convivir,to coexist,2901
instinto,instinct,2902
sincero,sincere,2903
progresar,to progress,2904
ideológico,ideological,2905
precaución,caution; forethought,2906
robo,theft; robbery,2907
cabello,hair,2908
utilidad,usefulness; utility,2909
queja,complaint,2910
abundar,to be plentiful,2911
celo,jealousy; zeal,2912
publicidad,advertising; publicity,2913
ligado,linked; joined,2914
índole,nature; temperament,2915
asimilar,to assimilate,2916
prolongado,prolonged; lengthy,2917
choque,crash; collision,2918
tecnología,technology,2919
tubo,tube; pipe,2920
sordo,deaf; dull,2921
admirable,admirable,2922
mercancía,goods; merchandise,2923
tronco,trunk; torso,2924
culto,worship; cult,2925
palma,palm tree; palm,2926
prenda,piece of clothing,2927
coro,choir; chorus,2928
tejer,to sew; weave,2929
túnel,tunnel,2930
cercanía,nearness; proximity,2931
proclamar,to proclaim,2932
cuchillo,knife,2933
desprecio,contempt; disdain,2934
plástico,plastic,2935
complejo,complex,2936
plantar,to plant,2937
naranja,orange (fruit),2938
derrotar,to defeat; beat,2939
frenar,to brake; restrain,2940
voluntario,voluntary; volunteer,2941
adivinar,to guess; solve,2942
cuota,quota; share; dues,2943
mosca,fly (insect),2944
judicial,judicial,2945
pescar,to fish,2946
doctrina,doctrine; teachings,2947
reservado,reserved; booked,2948
laguna,lagoon,2949
distinción,distinction,2950
tribu,tribe,2951
refugio,shelter; refuge,2952
tragar,to swallow,2953
legítimo,legitimate,2954
flotar,to float; flutter,2955
convencional,conventional,2956
sacudir,to shake; jolt,2957
gigantesco,giant; gigantic,2958
cena,dinner,2959
incertidumbre,uncertainty,2960
tierno,tender; soft,2961
ligeramente,slightly; lightly,2962
aéreo,aerial; air,2963
suprimir,to suppress; delete,2964
ahorro,saving; thrift,2965
sobrar,to be too much; left over,2966
brotar,to sprout,2967
prisión,prison; imprisonment,2968
investigador,researcher; investigator,2969
técnico,technician,2970
paraíso,paradise,2971
automático,automatic,2972
postre,dessert; a la postre: in the end,2973
inquieto,restless; anxious,2974
helado,iced; freezing; icy,2975
alimentación,feeding; food,2976
miel,honey,2977
vulgar,vulgar; common; banal,2978
desafío,challenge; provocation,2979
aeropuerto,airport,2980
valorar,to value,2981
diferenciar,to differentiate; distinguish,2982
abrigo,overcoat; shelter,2983
hábil,skillful; clever,2984
veinticuatro,twenty-four,2985
sello,stamp; seal,2986
campana,bell,2987
destacado,outstanding; leading,2988
encendido,turned on; burning,2989
incidente,incident,2990
fragmento,fragment; passage,2991
plano,flat; plain; even; level,2992
compensar,to compensate; make up for,2993
obligatorio,obligatory; compulsory,2994
asignar,to assign; allocate,2995
contemporáneo,contemporary,2996
suscitar,to arouse; provoke,2997
finalizar,to end; finalize,2998
reforzar,to reinforce; strengthen,2999
mina,mine,3000
restaurante,restaurant,3001
porcentaje,percentage,3002
conductor,driver; conductor,3003
contigo,with you,3004
evolucionar,to evolve; develop,3005
magia,magic,3006
presidir,to preside over,3007
comedor,dining room,3008
seriedad,seriousness,3009
gallina,hen; coward,3010
espada,sword,3011
discreto,discreet; tactful,3012
excelencia,excellence,3013
agitar,to shake; move,3014
amoroso,loving; affectionate,3015
músculo,muscle,3016
optimista,optimistic,3017
persecución,pursuit; persecution,3018
imperio,empire; fortune,3019
casco,helmet,3020
pelea,fight; quarrel,3021
retorno,return,3022
oler,to smell,3023
aludir,to allude to,3024
vera,de veras: really; for real,3025
delgado,thin; skinny,3026
latín,Latin,3027
resumir,to summarize,3028
rutina,routine,3029
tenso,tight; tense,3030
mejora,improvement,3031
domicilio,residence; address,3032
porquería,filth; junk,3033
burlar,to mock,3034
susto,fright; scare,3035
encajar,to insert; fit well,3036
nadar,to swim,3037
amanecer,daybreak; dawn,3038
célula,cell (biology),3039
acelerar,to accelerate; speed (up),3040
crítico,critic,3041
inspiración,inspiration; inhalation,3042
ladrillo,brick,3043
proyección,projection; screening,3044
desplegar,to unfold; deploy,3045
desembocar,to flow; lead into,3046
lana,wool,3047
indirecto,indirect,3048
infierno,hell; inferno,3049
aliviar,to lighten; relieve; comfort,3050
acero,steel,3051
ejecutivo,executive,3052
cazar,to hunt,3053
ojalá,I hope that,3054
aplaudir,to clap; applaud,3055
preso,prisoner,3056
billete,ticket; bill; note,3057
motivar,to motivate; cause,3058
descuidar,to neglect,3059
referente,concerning,3060
tontería,stupidity; stupid thing,3061
cauce,(river) bed; ditch,3062
ignorancia,ignorance,3063
acostar,to put/go to bed,3064
encanto,charm; spell,3065
propiamente,exactly; properly,3066
sed,thirst,3067
escudo,shield; coat of arms,3068
muñeca,doll; wrist,3069
dotado,endowed; gifted,3070
conectar,to connect; plug in,3071
rango,rank; range,3072
invento,invention,3073
arder,to burn; glow,3074
recinto,grounds; precincts,3075
tinta,ink,3076
garganta,throat; gorge,3077
viajero,traveler; passenger,3078
asesino,killer; assassin,3079
rito,rite; ritual,3080
atractivo,attraction; charm,3081
callado,quiet; reserved,3082
frustración,frustration,3083
flexible,flexible,3084
cemento,cement; concrete,3085
catástrofe,catastrophe,3086
dulce,candy; sweets,3087
recuperación,recovery; recuperation,3088
localizar,to locate; find; localize,3089
mediano,average; medium; ordinary,3090
almuerzo,lunch,3091
pacífico,peaceful,3092
uña,nail; fingernail; toenail,3093
contradictorio,contradictory,3094
excepto,except (for),3095
herir,to wound; hurt,3096
costo,price; cost; expense,3097
manifiesto,poner de manifesto: to show,3098
mortal,mortal; lethal; deadly,3099
repetición,repetition,3100
patrimonio,patrimony; inheritance,3101
solemne,solemn,3102
estatua,statue,3103
decadencia,decline; decay,3104
mudo,mute; silent,3105
precipitar,to plunge; hurl; rush,3106
sorprendido,surprised,3107
excluir,to exclude; reject,3108
enfermero,nurse,3109
psicológico,psychological,3110
adorar,to worship; adore,3111
aficionado,fan; devotee,3112
preferible,preferable,3113
célebre,famous; renowned,3114
agujero,hole; opening,3115
beneficiar,to benefit,3116
arroz,rice,3117
valiente,brave; courageous; bold,3118
delicioso,delicious; delightful; charming,3119
potente,potent; powerful,3120
cerveza,beer; ale,3121
escasez,scarcity; shortage,3122
ministerio,ministry,3123
vuestro,your (pl/+fam),3124
notorio,notorious; noticeable,3125
transición,transition,3126
sexto,sixth,3127
despreciar,to despise; scorn,3128
negativa,negative; denial,3129
falda,skirt,3130
improvisar,to improvise,3131
emerger,to emerge; surface,3132
clavar,to nail,3133
cantante,singer,3134
constancia,perseverance,3135
electrónico,electronic,3136
anillo,(finger) ring,3137
balance,outcome; balance,3138
entendimiento,understanding,3139
volcar,to turn/knock over; empty,3140
quieto,still; motionless; calm,3141
transcurso,passing; course; lapse,3142
barrer,sweep; clean out,3143
desayuno,breakfast,3144
alfombra,rug; carpet mat,3145
historiador,historian,3146
rogar,to implore; pray; ask,3147
pálido,pale; ghastly; faded,3148
programar,to plan; program,3149
animado,excited; lively,3150
chileno,chilean,3151
ficción,fiction,3152
ensayar,to test,3153
materno,maternal,3154
jugador,player; gambler,3155
cartel,poster,3156
desconfianza,distrust,3157
respiración,respiration; breath,3158
votar,to vote,3159
caña,cane; reed,3160
aislar,to isolate; insulate,3161
soltero,single; not married,3162
prisionero,prisoner,3163
turista,tourist,3164
abundancia,abundance,3165
rodar,to roll; run; scatter,3166
asistente,assistant,3167
vinculado,connected,3168
queso,cheese,3169
arriesgar,to risk; venture,3170
indicio,indication; sign,3171
colgado,hanging,3172
bautizar,to baptize; christen,3173
cerro,hill,3174
desatar,to untie; unleash; spark off,3175
alentar,to encourage,3176
descargar,to unleash; unload,3177
galería,gallery; balcony,3178
engaño,deceit; falsehood; hoax,3179
enamorar,to fall in love,3180
geográfico,geographical,3181
continuidad,continuity,3182
receta,recipe; prescription,3183
conveniencia,convenience; usefulness,3184
reemplazar,to replace,3185
carencia,lack; shortage,3186
cerdo,pig; sow; slob,3187
soplar,to blow (wind),3188
frágil,fragile; weak,3189
empeño,insistence; determination,3190
agresión,aggression; attack,3191
fortaleza,fortress; strength,3192
seriamente,seriously,3193
balcón,balcony,3194
observador,observer,3195
ridículo,ridiculous; absurd,3196
renta,income,3197
justificación,justification,3198
enfrentamiento,confrontation,3199
junta,meeting; conference; seam,3200
irregular,irregular,3201
trayectoria,trajectory; path,3202
genial,brilliant; inspired,3203
indiferencia,indifference,3204
taza,cup; bowl,3205
vínculo,tie; bond; link,3206
cuaderno,notebook; workbook,3207
gracioso,funny; charming; amusing,3208
regir,to rule; govern; manage,3209
intermedio,interim; intermediate,3210
bañar,to bathe; take a bath,3211
temporal,temporary,3212
rozar,to touch (lightly),3213
pánico,panic,3214
distinguido,distinguished,3215
cañón,canyon; cannon,3216
dudoso,doubtful; dubious,3217
pollo,chicken,3218
lamentable,regrettable,3219
trascendencia,transcendent nature; significance,3220
remitir,to remit,3221
interminable,endless; interminable,3222
corrupción,corruption,3223
confesión,confession; admission,3224
corbata,tie; sash,3225
macho,male; manliness,3226
disolver,to dissolve,3227
secuencia,sequence,3228
cáncer,cancer,3229
velar,to watch over,3230
archivo,archive; file; filing cabinet,3231
habitualmente,habitually,3232
trámite,procedure; step; requirement,3233
tranquilamente,calmly; peacefully,3234
innecesario,unnecessary,3235
raya,line; ray; stripe,3236
televisor,television set,3237
estabilidad,stability,3238
grandeza,greatness; size,3239
prisa,hurry,3240
persistir,to persist,3241
temblar,to tremble; shake,3242
verbal,verbal; oral,3243
matemática,mathematics,3244
demonio,demon; devil,3245
intacto,intact,3246
procedente,coming (from),3247
cenar,to dine,3248
disponible,available,3249
tornar,to transform; turn,3250
encantado,pleased; delighted,3251
británico,British,3252
manga,sleeve,3253
perjudicar,to endanger,3254
laboral,labor; industry,3255
rubio,blonde; fair,3256
prevenir,to avoid; prevent,3257
seda,silk,3258
envidia,envy,3259
emergencia,emergency,3260
enamorado,in love,3261
grasa,grease; fat,3262
culminar,to culminate; accomplish,3263
alcalde,mayor,3264
insuficiente,insufficient,3265
sostenido,sustained; steady,3266
congreso,congress,3267
espantoso,frightening; dreadful,3268
aplauso,applause; praise; acclaim,3269
prima,female cousin; down payment,3270
ansiedad,anxiety,3271
dirigente,leader; director; manager,3272
ascenso,promotion; climb,3273
finalidad,purpose; aim,3274
preceder,to precede,3275
financiero,financial,3276
nostalgia,nostalgia; homesickness,3277
mención,mention,3278
afición,fondness; interest,3279
colonial,colonial,3280
lástima,shame; pity,3281
teatral,theatrical,3282
lápiz,pencil,3283
vertical,vertical; upright,3284
nido,nest,3285
gratuito,free; arbitrary; gratuitous,3286
difícilmente,with difficulty,3287
orquesta,orchestra; dance band,3288
conexión,connection; relationship,3289
alternar,to alternate,3290
vegetal,plant; vegetable,3291
usado,worn out; old; used,3292
vigor,force; strength; vigor,3293
salario,salary; wages,3294
acertar,to get right,3295
filo,(cutting) edge,3296
ambicioso,ambitious; greedy,3297
policial,police,3298
poético,poetic,3299
batir,to beat (object),3300
maíz,corn; maize,3301
desgraciadamente,unfortunately,3302
satisfactorio,satisfactory,3303
autonomía,autonomy; range,3304
vago,vague,3305
estúpido,stupid; idiotic,3306
demorar,to delay; take time,3307
ama,housekeeper; housewife,3308
beso,kiss,3309
cintura,waist,3310
automáticamente,automatically,3311
